;scopusID;eID;title;creator;date;pubName;volume;pageNum;citationID;Author
3334;SCOPUS_ID:84875013318;2-s2.0-84875013318;Facile hydrothermal synthesis and surface functionalization of polyethyleneimine-coated iron oxide nanoparticles for biomedical applications;Cai H.;3.13.13;ACS Applied Materials and Interfaces;5;9;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84875013318&origin=inward;"Cai H.:55272702200;An X.:36811617100;Cui J.:55623368900;Li J.:55624432600;Wen S.:37100647800;Li K.:55272689600;Shen M.:24336009700;Zheng L.:14068314900;Zhang G.:9733966600;Shi X.:7402953116"
3335;SCOPUS_ID:84887149814;2-s2.0-84887149814;Dual growth factor releasing multi-functional nanofibers for wound healing;Xie Z.;12.01.2013;Acta Biomaterialia;9;8;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84887149814&origin=inward;"Xie Z.:55755803100;Paras C.B.:55918425000;Weng H.:36725435200;Punnakitikashem P.:55821898200;Su L.-C.:55668018200;Vu K.:55821790500;Tang L.:7402081320;Yang J.:8129945500;Nguyen K.T.:7202572420"
3336;SCOPUS_ID:84880774116;2-s2.0-84880774116;Graphene oxide induces toll-like receptor 4 (TLR4)-dependent necrosis in macrophages;Qu G.;7.23.13;ACS Nano;7;13;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84880774116&origin=inward;"Qu G.:26641461100;Liu S.:8319186900;Zhang S.:53664784900;Wang L.:57070567100;Wang X.:56421969700;Sun B.:55252636200;Yin N.:49362667000;Gao X.:55584801893;Xia T.:7101653319;Chen J.-J.:7501883536;Jiang G.-B.:57193618515"
3337;SCOPUS_ID:84877341536;2-s2.0-84877341536;Electrospun bio-nanocomposite scaffolds for bone tissue engineering by cellulose nanocrystals reinforcing maleic anhydride grafted PLA;Zhou C.;05.08.2013;ACS Applied Materials and Interfaces;5;7;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84877341536&origin=inward;"Zhou C.:23010889400;Shi Q.:8679617200;Guo W.:12762909400;Terrell L.:55250651300;Qureshi A.T.:37059489300;Hayes D.J.:37015393600;Wu Q.:55774530700"
3338;SCOPUS_ID:84875685339;2-s2.0-84875685339;Nanoparticle geometry and surface orientation influence mode of cellular uptake;Herd H.;3.26.13;ACS Nano;7;12;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84875685339&origin=inward;"Herd H.:44561050600;Daum N.:16038860100;Jones A.T.:7407105183;Huwer H.:7003752122;Ghandehari H.:8774638000;Lehr C.-M.:7005400498"
3339;SCOPUS_ID:84884255413;2-s2.0-84884255413;Enhanced photothermal effect of plasmonic nanoparticles coated with reduced graphene oxide;Lim D.;09.11.2013;Nano Letters;13;4;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84884255413&origin=inward;"Lim D.-K.:7401815947;Barhoumi A.:24167644700;Wylie R.G.:24339865400;Reznor G.:55159671700;Langer R.S.:7402409226;Kohane D.S.:6701645338"
3340;SCOPUS_ID:84876570603;2-s2.0-84876570603;Improvement on controllable fabrication of streptavidin-modified three-layer core-shell Fe <inf>3</inf> O <inf>4</inf> @SiO <inf>2</inf> @Au magnetic nanocomposites with low fluorescence background;Jiang H.;04.01.2013;Journal of Biomedical Nanotechnology;9;10;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84876570603&origin=inward;"Jiang H.:57008497500;Zeng X.:56470086300;Xi Z.:55279307200;Liu M.:55619293552;Li C.:55279592600;Li Z.:15919645600;Jin L.:55659310400;Wang Z.:56052686500;Deng Y.:14826523400;He N.:26643550300"
3341;SCOPUS_ID:84874952603;2-s2.0-84874952603;Chemotherapeutic drug delivery to cancer cells using a combination of folate targeting and tumor microenvironment-sensitive polypeptides;Gao W.;05.01.2013;Biomaterials;34;12;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84874952603&origin=inward;"Gao W.:56457088600;Xiang B.:23092551800;Meng T.-T.:56567544500;Liu F.:55568509286;Qi X.-R.:7202430531"
3342;SCOPUS_ID:84874643375;2-s2.0-84874643375;Bioactive iridium and rhodium complexes as therapeutic agents;Leung C.;06.01.2013;Coordination Chemistry Reviews;257;12;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84874643375&origin=inward;"Leung C.-H.:7402612570;Zhong H.-J.:55068315800;Chan D.S.H.:55504286400;Ma D.-L.:7402075538"
3343;SCOPUS_ID:84887465745;2-s2.0-84887465745;Ultrabright organic dots with aggregation-induced emission characteristics for real-time two-photon intravital vasculature imaging;Ding D.;11.13.13;Advanced Materials;25;5;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84887465745&origin=inward;"Ding D.:35271814400;Goh C.C.:54895223000;Feng G.:55372215500;Zhao Z.:12647066500;Liu J.:55052343700;Liu R.:55574455300;Tomczak N.:7801575111;Geng J.:46062115300;Tang B.Z.:55701833100;Ng L.G.:57061785700;Liu B.:55007125900"
3344;SCOPUS_ID:84886262937;2-s2.0-84886262937;"25th Anniversary article: Reversible and adaptive functional supramolecular materials: ""noncovalent interaction"" matters";Liu K.;10.18.13;Advanced Materials;25;18;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84886262937&origin=inward;"Liu K.:57188563558;Kang Y.:55386844900;Wang Z.:34979585900;Zhang X.:7410282440"
3345;SCOPUS_ID:84877666767;2-s2.0-84877666767;Nanomaterial-based sensors for detection of disease by volatile organic compounds;Broza Y.;01.01.2013;Nanomedicine;8;21;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84877666767&origin=inward;"Broza Y.Y.:35486813200;Haick H.:6603256731"
3346;SCOPUS_ID:84870920805;2-s2.0-84870920805;InP/ZnS as a safer alternative to CdSe/ZnS core/shell quantum dots: In vitro and in vivo toxicity assessment;Brunetti V.;01.07.2013;Nanoscale;5;10;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84870920805&origin=inward;"Brunetti V.:26967579900;Chibli H.:8551536100;Fiammengo R.:6508134644;Galeone A.:36833676900;Malvindi M.A.:35264449900;Vecchio G.:56212988200;Cingolani R.:36038586400;Nadeau J.L.:7102010300;Pompa P.P.:7003705815"
3347;SCOPUS_ID:84874174050;2-s2.0-84874174050;Sodium alginate/graphene oxide composite films with enhanced thermal and mechanical properties;Ionita M.;4.15.13;Carbohydrate Polymers;94;5;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84874174050&origin=inward;"Ionita M.:7003938586;Pandele M.A.:26023609600;Iovu H.:55134881500"
3348;SCOPUS_ID:84883415178;2-s2.0-84883415178;Protein immobilization techniques for microfluidic assays;Kim D.;7.24.13;Biomicrofluidics;7;unknown;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84883415178&origin=inward;"Kim D.:57206099390;Herr A.E.:7005295493"
3349;SCOPUS_ID:84880076319;2-s2.0-84880076319;Highly sensitive and selective detection of dopamine in the presence of ascorbic acid at graphene oxide modified electrode;Gao F.;7.17.13;Sensors and Actuators, B: Chemical;186;7;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84880076319&origin=inward;"Gao F.:55549792600;Cai X.:55262570900;Wang X.:57192623485;Gao C.:55359024000;Liu S.:55791518300;Gao F.:56717041100;Wang Q.:55698093300"
3350;SCOPUS_ID:84875575879;2-s2.0-84875575879;PH-triggered intracellular release from actively targeting polymer micelles;Guo X.;06.01.2013;Biomaterials;34;10;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84875575879&origin=inward;"Guo X.:37087075900;Shi C.:55317505300;Wang J.:55981091200;Di S.:55621419700;Zhou S.:7404165683"
3351;SCOPUS_ID:84867909754;2-s2.0-84867909754;Synthesis and characterization of Cu, Ag and Au dendrimer-encapsulated nanoparticles and their application in the reduction of 4-nitrophenol to 4-aminophenol;Nemanashi M.;01.01.2013;Journal of Colloid and Interface Science;389;7;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84867909754&origin=inward;"Nemanashi M.:55372623300;Meijboom R.:8402398100"
3352;SCOPUS_ID:84872852789;2-s2.0-84872852789;Bisphosphonate-anchored pegylation and radiolabeling of superparamagnetic iron oxide: Long-circulating nanoparticles for in vivo multimodal (T1 MRI-SPECT) imaging;Sandiford L.;1.22.13;ACS Nano;7;12;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84872852789&origin=inward;"Sandiford L.:55198944400;Phinikaridou A.:12646557600;Protti A.:25930563600;Meszaros L.K.:35409936200;Cui X.:55569481600;Yan Y.:56673234800;Frodsham G.:55569366000;Williamson P.A.:35189781900;Gaddum N.:35783094300;Botnar R.M.:35602500200;Blower P.J.:7006323953;Green M.A.:57202528497;De Rosales R.T.M.:56962746500"
3353;SCOPUS_ID:84872225092;2-s2.0-84872225092;On the binding affinity of macromolecular interactions: Daring to ask why proteins interact;Kastritis P.;02.06.2013;Journal of the Royal Society Interface;10;unknown;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84872225092&origin=inward;"Kastritis P.L.:20433285400;Bonvin A.M.J.J.:7003870500"
3354;SCOPUS_ID:84878315369;2-s2.0-84878315369;Applications and emerging trends of hyaluronic acid in tissue engineering, as a dermal filler and in osteoarthritis treatment;Fakhari A.;07.01.2013;Acta Biomaterialia;9;11;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84878315369&origin=inward;"Fakhari A.:25926988100;Berkland C.:57203047080"
3355;SCOPUS_ID:84874690130;2-s2.0-84874690130;Electrospun fibers for tissue engineering, drug delivery, and wound dressing;Goh Y.;04.01.2013;Journal of Materials Science;48;27;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84874690130&origin=inward;"Goh Y.-F.:55440369400;Shakir I.:36145338500;Hussain R.:45561333600"
3356;SCOPUS_ID:84879982164;2-s2.0-84879982164;Surface functionalization of gold nanoparticles with red blood cell membranes;Gao W.;07.12.2013;Advanced Materials;25;4;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84879982164&origin=inward;"Gao W.:36169737200;Hu C.-M.J.:35306784100;Fang R.H.:55645836000;Luk B.T.:55645673200;Su J.:55745519000;Zhang L.:9841902600"
3357;SCOPUS_ID:84879459995;2-s2.0-84879459995;Imaging challenges in biomaterials and tissue engineering;Appel A.;09.01.2013;Biomaterials;34;15;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84879459995&origin=inward;"Appel A.A.:35486549400;Anastasio M.A.:7006769220;Larson J.C.:7202866383;Brey E.M.:6602547947"
3358;SCOPUS_ID:84885384287;2-s2.0-84885384287;Enhanced osteoporotic bone regeneration by strontium-substituted calcium silicate bioactive ceramics;Lin K.;12.01.2013;Biomaterials;34;14;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84885384287&origin=inward;"Lin K.:8893315700;Xia L.:25947856500;Li H.:35337238100;Jiang X.:7404627219;Pan H.:7403295092;Xu Y.:54080808300;Lu W.W.:55484358100;Zhang Z.:57202260590;Chang J.:7601548164"
3359;SCOPUS_ID:84874257831;2-s2.0-84874257831;Osteogenic activity and antibacterial effects on titanium surfaces modified with Zn-incorporated nanotube arrays;Huo K.;04.01.2013;Biomaterials;34;11;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84874257831&origin=inward;"Huo K.:7004127177;Zhang X.:36460430600;Wang H.:55688950700;Zhao L.:25226434600;Liu X.:8603933800;Chu P.K.:56426644700"
3360;SCOPUS_ID:84870891492;2-s2.0-84870891492;NIR light controlled photorelease of siRNA and its targeted intracellular delivery based on upconversion nanoparticles;Yang Y.;01.07.2013;Nanoscale;5;7;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84870891492&origin=inward;"Yang Y.:56378817900;Liu F.:57020202200;Liu X.:35315695000;Xing B.:7005212019"
3361;SCOPUS_ID:84868131548;2-s2.0-84868131548;The osteogenic activity of strontium loaded titania nanotube arrays on titanium substrates;Zhao L.;01.01.2013;Biomaterials;34;10;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84868131548&origin=inward;"Zhao L.:25226434600;Wang H.:55688950700;Huo K.:7004127177;Zhang X.:36460430600;Wang W.:56948643600;Zhang Y.:12761786800;Wu Z.:56167595400;Chu P.K.:56426644700"
3362;SCOPUS_ID:84883740957;2-s2.0-84883740957;Tracking the engraftment and regenerative capabilities of transplanted lung stem cells using fluorescent nanodiamonds;Wu T.;01.01.2013;Nature Nanotechnology;8;7;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84883740957&origin=inward;"Wu T.-J.:14024912500;Tzeng Y.-K.:14046160700;Chang W.-W.:55805150300;Cheng C.-A.:54782390100;Kuo Y.:57199010178;Chien C.-H.:57149869300;Chang H.-C.:7407523017;Yu J.:7405527097"
3363;SCOPUS_ID:84883215535;2-s2.0-84883215535;Ferritin nanocages to encapsulate and deliver photosensitizers for efficient photodynamic therapy against cancer;Zhen Z.;8.27.13;ACS Nano;7;8;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84883215535&origin=inward;"Zhen Z.:37103161500;Tang W.:57054582700;Guo C.:14024324900;Chen H.:57205122182;Lin X.:36959533300;Liu G.:56789206200;Fei B.:57203083971;Chen X.:9336426400;Xu B.:55840870600;Xie J.:7402994203"
3364;SCOPUS_ID:84877345306;2-s2.0-84877345306;Thermal and pH responsive polymer-tethered multifunctional magnetic nanoparticles for targeted delivery of anticancer drug;Sahoo B.;05.08.2013;ACS Applied Materials and Interfaces;5;9;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84877345306&origin=inward;"Sahoo B.:37063654800;Devi K.S.P.:25930765500;Banerjee R.:37100947800;Maiti T.K.:55433021200;Pramanik P.:7006346375;Dhara D.:6603334811"
3365;SCOPUS_ID:84873356816;2-s2.0-84873356816;Tissue engineering and regenerative medicine: Recent innovations and the transition to translation;Fisher M.;02.01.2013;Tissue Engineering - Part B: Reviews;19;12;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84873356816&origin=inward;"Fisher M.B.:56289361500;Mauck R.L.:7004031805"
3366;SCOPUS_ID:84883564865;2-s2.0-84883564865;Multifunctional up-converting nanocomposites with smart polymer brushes gated mesopores for cell imaging and thermo/pH dual-responsive drug controlled release;Zhang X.;09.06.2013;Advanced Functional Materials;23;11;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84883564865&origin=inward;"Zhang X.:55878685500;Yang P.:7403932211;Dai Y.:36671162900;Ma P.:36717798600;Li X.:55308577200;Cheng Z.:8960439000;Hou Z.:24478696200;Kang X.:24544546900;Li C.:22034888200;Lin J.:36077016800"
3367;SCOPUS_ID:84870382291;2-s2.0-84870382291;A mesoporous silica nanoparticle - PEI - Fusogenic peptide system for siRNA delivery in cancer therapy;Li X.;01.01.2013;Biomaterials;34;10;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84870382291&origin=inward;"Li X.:57192491446;Chen Y.:57195615145;Wang M.:56139278100;Ma Y.:55637023700;Xia W.:8672244100;Gu H.:7402683121"
3368;SCOPUS_ID:84880788067;2-s2.0-84880788067;Enhanced retention and cellular uptake of nanoparticles in tumors by controlling their aggregation behavior;Liu X.;7.23.13;ACS Nano;7;13;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84880788067&origin=inward;"Liu X.:36659471300;Chen Y.:55661715200;Li H.:34771656300;Huang N.:57085782300;Jin Q.:35329903400;Ren K.:8979141900;Ji J.:7201361932"
3369;SCOPUS_ID:84879080205;2-s2.0-84879080205;PGS:Gelatin nanofibrous scaffolds with tunable mechanical and structural properties for engineering cardiac tissues;Kharaziha M.;09.01.2013;Biomaterials;34;11;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84879080205&origin=inward;"Kharaziha M.:24381689900;Nikkhah M.:12804418800;Shin S.-R.:7403646810;Annabi N.:35241843100;Masoumi N.:41762122000;Gaharwar A.K.:24331474700;Camci-Unal G.:24502918100;Khademhosseini A.:6602921939"
3370;SCOPUS_ID:84875270644;2-s2.0-84875270644;Carbon-dots derived from nanodiamond: Photoluminescence tunable nanoparticles for cell imaging;Zhang X.;05.01.2013;Journal of Colloid and Interface Science;397;5;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84875270644&origin=inward;"Zhang X.:55715587000;Wang S.:54685472600;Zhu C.:55521193400;Liu M.:55520322100;Ji Y.:26326356800;Feng L.:36559184900;Tao L.:12792707200;Wei Y.:7404094053"
3371;SCOPUS_ID:84880146157;2-s2.0-84880146157;Surface-functionalized nanoparticles for biosensing and imaging-guided therapeutics;Jiang S.;4.21.13;Nanoscale;5;21;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84880146157&origin=inward;"Jiang S.:18340229800;Win K.Y.:7003633101;Liu S.:55724735800;Teng C.P.:37079729500;Zheng Y.:12761914500;Han M.-Y.:35299246100"
3372;SCOPUS_ID:84878299053;2-s2.0-84878299053;Time evolution of nanoparticle-protein corona in human plasma: Relevance for targeted drug delivery;Barrán-Berdón A.;5.28.13;Langmuir;29;9;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84878299053&origin=inward;"Barran-Berdon A.L.:36503624200;Pozzi D.:7003851722;Caracciolo G.:7003398017;Capriotti A.L.:36168076500;Caruso G.:7102219190;Cavaliere C.:9942051600;Riccioli A.:6603197762;Palchetti S.:55750496900;Laganai A.:7007002278"
3373;SCOPUS_ID:84874243933;2-s2.0-84874243933;Polypeptide cationic micelles mediated co-delivery of docetaxel and siRNA for synergistic tumor therapy;Zheng C.;04.01.2013;Biomaterials;34;7;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84874243933&origin=inward;"Zheng C.:55206532400;Zheng M.:35747702000;Gong P.:56701917700;Deng J.:47161058700;Yi H.:36447132000;Zhang P.:55515736500;Zhang Y.:54905731100;Liu P.:57169143900;Ma Y.:8928360400;Cai L.:7401563666"
3374;SCOPUS_ID:84885330775;2-s2.0-84885330775;Progressive macromolecular self-assembly: From biomimetic chemistry to bio-inspired materials;Zhao Y.;10.04.2013;Advanced Materials;25;41;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84885330775&origin=inward;"Zhao Y.:55320708500;Sakai F.:55277083500;Su L.:44861938500;Liu Y.:55847126900;Wei K.:44861885000;Chen G.:7407500846;Jiang M.:34975081100"
3375;SCOPUS_ID:84884598640;2-s2.0-84884598640;Injectable biodegradable hydrogels: Progress and challenges;Bae K.;10.28.13;Journal of Materials Chemistry B;1;17;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84884598640&origin=inward;"Bae K.H.:14051493400;Wang L.-S.:7409175123;Kurisawa M.:26643296700"
3376;SCOPUS_ID:84870237106;2-s2.0-84870237106;Tuning three-dimensional collagen matrix stiffness independently of collagen concentration modulates endothelial cell behavior;Mason B.;01.01.2013;Acta Biomaterialia;9;9;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84870237106&origin=inward;"Mason B.N.:55353056900;Starchenko A.:55703552500;Williams R.M.:57203074069;Bonassar L.J.:7006227013;Reinhart-King C.A.:23092266900"
3377;SCOPUS_ID:84878276759;2-s2.0-84878276759;PH-responsive nanoparticle vaccines for dual-delivery of antigens and immunostimulatory oligonucleotides;Wilson J.;5.28.13;ACS Nano;7;13;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84878276759&origin=inward;"Wilson J.T.:55725887900;Keller S.:26867724600;Manganiello M.J.:54581407300;Cheng C.:8076502800;Lee C.-C.:55749787200;Opara C.:55750553900;Convertine A.:6505924714;Stayton P.S.:7006871935"
3378;SCOPUS_ID:84872730359;2-s2.0-84872730359;Bioceramics for drug delivery;Vallet-Regí M.;02.01.2013;Acta Materialia;61;21;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84872730359&origin=inward;"Vallet-Regi M.:6503856606;Arcos D.:7004552888"
3379;SCOPUS_ID:84889661349;2-s2.0-84889661349;Development of a sperm-flagella driven micro-bio-robot;Magdanz V.;12.03.2013;Advanced Materials;25;7;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84889661349&origin=inward;"Magdanz V.:37004742400;Sanchez S.:22136449900;Schmidt O.G.:7201468610"
3380;SCOPUS_ID:84887007647;2-s2.0-84887007647;Near-infrared light photocontrolled targeting, bioimaging, and chemotherapy with caged upconversion nanoparticles in vitro and in vivo;Chien Y.;10.22.13;ACS Nano;7;12;https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=84887007647&origin=inward;"Chien Y.-H.:36163885300;Chou Y.-L.:55915076300;Wang S.-W.:53064914900;Hung S.-T.:55660618400;Liau M.-C.:55660618100;Chao Y.-J.:55915138300;Su C.-H.:7402820048;Yeh C.-S.:7401671838"
